new_id,fid,score
1416,42,2.0
1431,42,3.0
1441,42,6.0
1442,42,5.0
1443,42,5.0
1445,42,3.0
1448,42,6.0
1451,42,1.0
1455,42,2.0
1461,42,3.0
1463,42,1.0
1465,42,2.0
1467,42,2.0
1472,42,6.0
1476,42,2.0
1477,42,5.0
1478,42,4.0
1491,42,5.0
1493,42,6.0
1494,42,2.0
1497,42,3.0
1498,42,2.0
1503,42,2.0
1504,42,2.0
1506,42,2.0
1508,42,4.0
1512,42,6.0
1515,42,4.0
1519,42,6.0
1529,42,6.0
1532,42,1.0
1535,42,6.0
1536,42,2.0
1537,42,2.0
1538,42,6.0
1539,42,4.0
1548,42,6.0
1550,42,2.0
1551,42,3.0
1552,42,3.0
1553,42,4.0
1554,42,3.0
1558,42,2.0
1562,42,2.0
1564,42,6.0
1567,42,6.0
1568,42,5.0
1573,42,3.0
1578,42,3.0
1579,42,2.0
1581,42,2.0
1584,42,2.0
1585,42,2.0
1587,42,2.0
1592,42,4.0
1593,42,3.0
1599,42,3.0
1600,42,2.0
1601,42,2.0
1604,42,5.0
1605,42,4.0
1606,42,3.0
1607,42,5.0
1611,42,2.0
1613,42,3.0
1614,42,6.0
1622,42,1.0
1623,42,2.0
1625,42,3.0
1630,42,2.0
1635,42,2.0
1637,42,3.0
1640,42,5.0
1647,42,5.0
1651,42,2.0
1652,42,6.0
1658,42,3.0
1659,42,6.0
1660,42,2.0
1663,42,2.0
1666,42,2.0
1669,42,5.0
1673,42,5.0
1675,42,5.0
1679,42,2.0
1682,42,6.0
1683,42,6.0
1686,42,6.0
1688,42,1.0
1692,42,6.0
1693,42,5.0
1694,42,6.0
1696,42,3.0
1698,42,5.0
1713,42,5.0
1714,42,6.0
1717,42,5.0
1723,42,6.0
1724,42,3.0
1726,42,4.0
1729,42,5.0
1738,42,6.0
1747,42,4.0
1757,42,4.0
1762,42,6.0
1764,42,2.0
1766,42,4.0
1768,42,2.0
1772,42,5.0
1774,42,3.0
1775,42,4.0
1776,42,1.0
1778,42,6.0
1786,42,5.0
1790,42,5.0
1791,42,6.0
1798,42,6.0
1803,42,3.0
1807,42,4.0
1810,42,6.0
1813,42,2.0
1815,42,4.0
1819,42,2.0
1827,42,2.0
1828,42,2.0
1832,42,3.0
1836,42,2.0
1839,42,6.0
1841,42,5.0
1849,42,4.0
1851,42,4.0
1853,42,3.0
1858,42,5.0
1870,42,3.0
1871,42,4.0
1879,42,2.0
1881,42,5.0
1886,42,4.0
1887,42,6.0
1893,42,3.0
1896,42,6.0
1901,42,5.0
1902,42,6.0
1919,42,5.0
1943,42,3.0
1949,42,3.0
1951,42,2.0
3,43,5.0
10,43,5.0
17,43,5.0
21,43,4.0
22,43,6.0
28,43,5.0
36,43,3.0
38,43,6.0
41,43,4.0
43,43,5.0
48,43,2.0
58,43,5.0
59,43,5.0
60,43,5.0
61,43,4.0
65,43,4.0
68,43,3.0
69,43,6.0
86,43,3.0
89,43,1.0
90,43,6.0
94,43,3.0
96,43,4.0
97,43,5.0
102,43,4.0
103,43,4.0
110,43,4.0
116,43,4.0
132,43,4.0
133,43,3.0
135,43,5.0
140,43,3.0
141,43,5.0
142,43,6.0
154,43,6.0
158,43,6.0
165,43,4.0
173,43,4.0
177,43,6.0
183,43,4.0
184,43,4.0
185,43,3.0
188,43,6.0
191,43,4.0
195,43,6.0
198,43,4.0
199,43,6.0
204,43,6.0
207,43,4.0
209,43,4.0
212,43,6.0
214,43,3.0
216,43,6.0
225,43,3.0
226,43,2.0
231,43,4.0
232,43,1.0
233,43,6.0
236,43,6.0
237,43,6.0
238,43,4.0
240,43,4.0
242,43,6.0
245,43,6.0
248,43,5.0
254,43,5.0
255,43,6.0
259,43,1.0
261,43,6.0
271,43,6.0
273,43,5.0
274,43,2.0
277,43,4.0
281,43,3.0
282,43,5.0
283,43,5.0
286,43,6.0
287,43,3.0
288,43,5.0
292,43,5.0
293,43,3.0
294,43,5.0
296,43,6.0
300,43,5.0
303,43,2.0
307,43,6.0
308,43,4.0
309,43,3.0
310,43,4.0
312,43,6.0
315,43,4.0
316,43,4.0
318,43,2.0
319,43,5.0
320,43,5.0
321,43,4.0
334,43,6.0
337,43,5.0
340,43,3.0
343,43,6.0
348,43,5.0
349,43,6.0
358,43,3.0
360,43,6.0
363,43,3.0
364,43,4.0
367,43,6.0
368,43,6.0
370,43,3.0
371,43,6.0
372,43,5.0
373,43,2.0
380,43,5.0
386,43,6.0
389,43,4.0
390,43,6.0
393,43,6.0
394,43,6.0
397,43,5.0
404,43,5.0
409,43,4.0
414,43,6.0
415,43,5.0
422,43,5.0
424,43,5.0
429,43,5.0
434,43,6.0
435,43,5.0
438,43,6.0
444,43,5.0
449,43,2.0
455,43,2.0
456,43,3.0
457,43,1.0
458,43,2.0
459,43,2.0
461,43,3.0
465,43,5.0
466,43,5.0
467,43,5.0
469,43,5.0
470,43,4.0
482,43,4.0
483,43,1.0
489,43,3.0
492,43,3.0
493,43,4.0
497,43,5.0
500,43,2.0
508,43,2.0
511,43,2.0
513,43,6.0
518,43,4.0
527,43,4.0
532,43,4.0
533,43,4.0
536,43,4.0
544,43,3.0
547,43,6.0
548,43,5.0
549,43,4.0
552,43,6.0
554,43,5.0
556,43,3.0
560,43,6.0
562,43,5.0
563,43,6.0
564,43,5.0
565,43,5.0
567,43,4.0
570,43,6.0
571,43,6.0
576,43,4.0
577,43,3.0
580,43,6.0
584,43,6.0
588,43,2.0
591,43,5.0
593,43,3.0
598,43,5.0
603,43,3.0
607,43,4.0
609,43,5.0
610,43,3.0
611,43,3.0
612,43,3.0
613,43,5.0
618,43,3.0
621,43,6.0
623,43,4.0
625,43,4.0
626,43,4.0
634,43,3.0
643,43,3.0
645,43,2.0
647,43,6.0
649,43,6.0
653,43,5.0
655,43,4.0
669,43,6.0
675,43,6.0
679,43,2.0
680,43,2.0
682,43,6.0
685,43,5.0
700,43,4.0
709,43,5.0
714,43,3.0
715,43,4.0
722,43,6.0
723,43,6.0
726,43,6.0
728,43,6.0
731,43,6.0
740,43,4.0
742,43,6.0
745,43,6.0
746,43,6.0
750,43,3.0
755,43,4.0
760,43,6.0
770,43,5.0
774,43,4.0
775,43,5.0
778,43,5.0
779,43,6.0
784,43,2.0
787,43,4.0
790,43,6.0
792,43,4.0
795,43,4.0
804,43,5.0
807,43,6.0
809,43,6.0
818,43,6.0
820,43,6.0
825,43,6.0
828,43,5.0
835,43,2.0
845,43,5.0
851,43,6.0
853,43,5.0
854,43,5.0
860,43,6.0
861,43,6.0
863,43,6.0
865,43,5.0
866,43,6.0
871,43,5.0
872,43,5.0
874,43,5.0
877,43,4.0
880,43,3.0
882,43,5.0
883,43,5.0
893,43,6.0
899,43,6.0
900,43,5.0
905,43,5.0
907,43,4.0
908,43,5.0
909,43,2.0
913,43,6.0
915,43,4.0
922,43,4.0
925,43,4.0
926,43,3.0
928,43,6.0
932,43,6.0
935,43,6.0
936,43,6.0
940,43,5.0
943,43,6.0
944,43,4.0
946,43,5.0
951,43,6.0
952,43,6.0
953,43,4.0
956,43,6.0
975,43,6.0
976,43,3.0
979,43,5.0
982,43,6.0
984,43,6.0
990,43,5.0
991,43,6.0
992,43,2.0
993,43,2.0
998,43,5.0
1000,43,5.0
1002,43,5.0
1003,43,6.0
1007,43,5.0
1010,43,6.0
1013,43,6.0
1015,43,6.0
1019,43,6.0
1022,43,6.0
1028,43,3.0
1030,43,5.0
1031,43,3.0
1032,43,5.0
1035,43,5.0
1036,43,3.0
1037,43,4.0
1038,43,6.0
1040,43,6.0
1041,43,5.0
1046,43,5.0
1047,43,5.0
1049,43,5.0
1050,43,5.0
1053,43,2.0
1056,43,5.0
1062,43,6.0
1068,43,6.0
1069,43,5.0
1074,43,6.0
1077,43,6.0
1081,43,5.0
1082,43,6.0
1083,43,6.0
1084,43,6.0
1085,43,6.0
1086,43,6.0
1088,43,3.0
1096,43,6.0
1099,43,6.0
1102,43,5.0
1107,43,6.0
1108,43,3.0
1109,43,4.0
1110,43,6.0
1114,43,6.0
1115,43,6.0
1117,43,5.0
1119,43,3.0
1120,43,4.0
1122,43,6.0
1123,43,5.0
1142,43,5.0
1143,43,6.0
1144,43,4.0
1146,43,5.0
1147,43,5.0
1149,43,6.0
1150,43,4.0
1154,43,6.0
1160,43,5.0
1161,43,4.0
1162,43,6.0
1163,43,6.0
1171,43,2.0
1175,43,5.0
1179,43,5.0
1181,43,5.0
1184,43,6.0
1190,43,3.0
1192,43,5.0
1194,43,4.0
1203,43,6.0
1206,43,6.0
1207,43,6.0
1208,43,6.0
1212,43,5.0
1215,43,4.0
1216,43,5.0
1219,43,4.0
1222,43,4.0
1223,43,5.0
1225,43,6.0
1240,43,6.0
1246,43,4.0
1248,43,5.0
1258,43,2.0
1259,43,4.0
1265,43,6.0
1267,43,3.0
1273,43,4.0
1275,43,4.0
1277,43,3.0
1282,43,6.0
1283,43,5.0
1286,43,5.0
1287,43,6.0
1307,43,5.0
1312,43,5.0
1318,43,4.0
1327,43,4.0
1328,43,6.0
1331,43,5.0
1332,43,6.0
1335,43,3.0
1337,43,5.0
1338,43,2.0
1339,43,6.0
1341,43,6.0
1343,43,6.0
1346,43,6.0
1348,43,6.0
1351,43,5.0
1353,43,5.0
1354,43,3.0
1358,43,5.0
1363,43,6.0
1364,43,6.0
1365,43,5.0
1373,43,5.0
1382,43,5.0
1390,43,3.0
1398,43,4.0
1402,43,6.0
1406,43,4.0
1416,43,3.0
1441,43,6.0
1455,43,5.0
1461,43,5.0
1465,43,4.0
1472,43,6.0
1477,43,6.0
1493,43,6.0
1494,43,4.0
1496,43,5.0
1502,43,6.0
1504,43,3.0
1506,43,4.0
1508,43,6.0
1522,43,4.0
1529,43,5.0
1531,43,3.0
1532,43,6.0
1534,43,4.0
1538,43,6.0
1549,43,5.0
1551,43,5.0
1557,43,6.0
1573,43,5.0
1578,43,6.0
1579,43,4.0
1581,43,4.0
1585,43,4.0
1587,43,3.0
1592,43,2.0
1594,43,6.0
1599,43,4.0
1600,43,4.0
1601,43,4.0
1607,43,6.0
1611,43,4.0
1613,43,3.0
1614,43,6.0
1622,43,1.0
1625,43,4.0
1647,43,5.0
1663,43,5.0
1678,43,5.0
1682,43,6.0
1688,43,2.0
1691,43,6.0
1692,43,6.0
1694,43,6.0
1696,43,2.0
1704,43,6.0
1707,43,6.0
1714,43,6.0
1716,43,5.0
1721,43,6.0
1723,43,6.0
1729,43,5.0
1736,43,5.0
1738,43,6.0
1739,43,6.0
1755,43,6.0
1762,43,6.0
1764,43,4.0
1771,43,6.0
1790,43,6.0
1810,43,6.0
1817,43,5.0
1819,43,4.0
1825,43,6.0
1832,43,5.0
1834,43,6.0
1846,43,5.0
1847,43,6.0
1855,43,6.0
1858,43,6.0
1869,43,5.0
1870,43,6.0
1883,43,5.0
1885,43,6.0
1891,43,5.0
1892,43,5.0
1896,43,6.0
1907,43,4.0
1913,43,6.0
1923,43,5.0
1927,43,6.0
1939,43,5.0
1941,43,5.0
10,44,4.0
36,44,2.0
44,44,5.0
55,44,4.0
65,44,4.0
68,44,6.0
88,44,6.0
92,44,4.0
95,44,5.0
102,44,2.0
103,44,4.0
110,44,5.0
111,44,6.0
123,44,6.0
135,44,5.0
143,44,6.0
154,44,6.0
164,44,5.0
172,44,4.0
191,44,3.0
205,44,5.0
207,44,4.0
214,44,5.0
219,44,5.0
226,44,3.0
231,44,4.0
232,44,1.0
234,44,6.0
240,44,3.0
248,44,6.0
254,44,5.0
261,44,5.0
268,44,6.0
285,44,3.0
290,44,6.0
292,44,6.0
294,44,6.0
300,44,5.0
309,44,3.0
315,44,5.0
316,44,2.0
318,44,5.0
333,44,3.0
334,44,6.0
349,44,6.0
354,44,6.0
355,44,6.0
358,44,1.0
363,44,3.0
371,44,6.0
380,44,5.0
386,44,5.0
390,44,5.0
402,44,6.0
403,44,6.0
404,44,6.0
412,44,6.0
413,44,6.0
433,44,5.0
439,44,4.0
444,44,5.0
456,44,6.0
461,44,5.0
466,44,5.0
467,44,4.0
470,44,5.0
492,44,3.0
493,44,3.0
508,44,3.0
511,44,6.0
527,44,5.0
544,44,5.0
548,44,4.0
556,44,5.0
565,44,5.0
568,44,6.0
570,44,5.0
573,44,5.0
577,44,5.0
583,44,5.0
588,44,3.0
593,44,5.0
610,44,4.0
613,44,6.0
618,44,2.0
619,44,6.0
626,44,6.0
627,44,5.0
633,44,3.0
640,44,5.0
643,44,6.0
655,44,4.0
660,44,6.0
675,44,6.0
682,44,6.0
700,44,5.0
704,44,5.0
721,44,5.0
722,44,6.0
723,44,5.0
725,44,6.0
726,44,5.0
728,44,5.0
740,44,6.0
742,44,6.0
747,44,6.0
750,44,4.0
760,44,6.0
765,44,5.0
768,44,5.0
770,44,6.0
775,44,6.0
778,44,5.0
784,44,3.0
795,44,3.0
801,44,5.0
805,44,5.0
806,44,6.0
809,44,6.0
811,44,3.0
813,44,6.0
835,44,3.0
854,44,5.0
860,44,6.0
864,44,5.0
865,44,6.0
871,44,6.0
873,44,6.0
877,44,4.0
883,44,5.0
893,44,6.0
896,44,5.0
906,44,6.0
907,44,5.0
909,44,2.0
913,44,6.0
915,44,5.0
922,44,4.0
928,44,5.0
940,44,5.0
944,44,3.0
948,44,5.0
951,44,6.0
953,44,4.0
974,44,6.0
976,44,1.0
992,44,3.0
998,44,5.0
1003,44,6.0
1007,44,5.0
1009,44,5.0
1016,44,6.0
1017,44,5.0
1026,44,5.0
1031,44,4.0
1040,44,6.0
1044,44,6.0
1049,44,6.0
1050,44,5.0
1051,44,6.0
1073,44,6.0
1097,44,6.0
1100,44,5.0
1104,44,6.0
1105,44,6.0
1120,44,5.0
1141,44,6.0
1142,44,5.0
1155,44,6.0
1164,44,6.0
1173,44,4.0
1176,44,6.0
1192,44,5.0
1195,44,3.0
1207,44,6.0
1219,44,6.0
1231,44,6.0
1238,44,6.0
1243,44,5.0
1248,44,5.0
1259,44,5.0
1260,44,6.0
1266,44,5.0
1267,44,3.0
1312,44,6.0
1318,44,5.0
1319,44,6.0
1332,44,6.0
1335,44,2.0
1338,44,2.0
1339,44,6.0
1347,44,4.0
1353,44,6.0
1354,44,5.0
1382,44,6.0
1406,44,5.0
1445,44,6.0
1455,44,3.0
1494,44,5.0
1504,44,3.0
1508,44,5.0
1551,44,4.0
1584,44,5.0
1585,44,4.0
1595,44,6.0
1602,44,5.0
1603,44,4.0
1647,44,5.0
1690,44,6.0
1696,44,4.0
1704,44,6.0
1716,44,5.0
1722,44,6.0
1736,44,5.0
1757,44,6.0
1817,44,5.0
1819,44,4.0
1841,44,6.0
1872,44,4.0
1884,44,5.0
1885,44,6.0
1892,44,6.0
1952,44,5.0
13,45,4.0
16,45,4.0
23,45,5.0
24,45,5.0
27,45,5.0
31,45,5.0
36,45,4.0
43,45,6.0
44,45,5.0
49,45,4.0
58,45,5.0
59,45,5.0
65,45,3.0
69,45,5.0
71,45,5.0
73,45,5.0
92,45,1.0
103,45,3.0
110,45,4.0
111,45,6.0
118,45,4.0
119,45,5.0
123,45,6.0
135,45,5.0
139,45,5.0
143,45,4.0
144,45,3.0
151,45,5.0
153,45,5.0
154,45,4.0
169,45,4.0
173,45,2.0
191,45,4.0
195,45,5.0
205,45,3.0
206,45,5.0
219,45,6.0
226,45,4.0
229,45,5.0
231,45,4.0
235,45,4.0
240,45,4.0
242,45,6.0
244,45,6.0
248,45,4.0
255,45,6.0
256,45,6.0
263,45,5.0
268,45,6.0
285,45,4.0
294,45,5.0
296,45,6.0
300,45,4.0
309,45,3.0
312,45,6.0
315,45,4.0
316,45,3.0
317,45,6.0
320,45,4.0
325,45,6.0
333,45,3.0
334,45,6.0
337,45,6.0
341,45,6.0
343,45,5.0
354,45,6.0
357,45,6.0
358,45,2.0
363,45,4.0
366,45,4.0
367,45,4.0
371,45,6.0
390,45,6.0
391,45,6.0
393,45,6.0
400,45,6.0
404,45,6.0
409,45,6.0
412,45,6.0
419,45,3.0
424,45,5.0
427,45,5.0
429,45,6.0
430,45,5.0
433,45,5.0
437,45,6.0
444,45,2.0
458,45,2.0
461,45,3.0
466,45,5.0
469,45,4.0
470,45,3.0
487,45,3.0
492,45,3.0
493,45,3.0
495,45,1.0
501,45,5.0
508,45,3.0
511,45,2.0
513,45,6.0
515,45,3.0
521,45,6.0
530,45,4.0
531,45,4.0
537,45,5.0
540,45,5.0
541,45,4.0
547,45,6.0
548,45,5.0
551,45,4.0
554,45,6.0
556,45,5.0
558,45,4.0
560,45,6.0
565,45,5.0
573,45,3.0
574,45,5.0
576,45,4.0
577,45,4.0
584,45,6.0
589,45,6.0
593,45,4.0
602,45,4.0
610,45,4.0
613,45,6.0
616,45,6.0
618,45,2.0
619,45,5.0
621,45,6.0
637,45,6.0
643,45,3.0
648,45,5.0
655,45,5.0
665,45,4.0
675,45,5.0
689,45,5.0
700,45,4.0
722,45,5.0
723,45,5.0
726,45,6.0
728,45,3.0
742,45,6.0
750,45,4.0
760,45,6.0
765,45,3.0
770,45,6.0
778,45,2.0
782,45,5.0
784,45,4.0
795,45,4.0
809,45,5.0
828,45,4.0
835,45,2.0
851,45,6.0
854,45,5.0
860,45,6.0
861,45,6.0
863,45,6.0
864,45,5.0
865,45,5.0
866,45,5.0
871,45,5.0
873,45,3.0
874,45,6.0
877,45,4.0
878,45,6.0
882,45,5.0
883,45,3.0
885,45,5.0
893,45,6.0
905,45,5.0
907,45,5.0
909,45,4.0
915,45,4.0
922,45,5.0
925,45,5.0
928,45,6.0
940,45,5.0
941,45,6.0
944,45,2.0
946,45,6.0
948,45,5.0
953,45,4.0
976,45,1.0
984,45,5.0
992,45,4.0
998,45,2.0
1007,45,4.0
1015,45,6.0
1019,45,6.0
1022,45,6.0
1031,45,5.0
1044,45,5.0
1047,45,4.0
1057,45,6.0
1073,45,6.0
1085,45,6.0
1089,45,6.0
1099,45,6.0
1100,45,5.0
1105,45,6.0
1134,45,5.0
1141,45,5.0
1164,45,4.0
1173,45,6.0
1176,45,6.0
1179,45,6.0
1190,45,4.0
1192,45,5.0
1207,45,6.0
1212,45,6.0
1219,45,5.0
1238,45,5.0
1243,45,6.0
1248,45,6.0
1249,45,6.0
1250,45,6.0
1259,45,5.0
1260,45,6.0
1267,45,4.0
1288,45,6.0
1289,45,6.0
1292,45,6.0
1293,45,6.0
1308,45,5.0
1309,45,6.0
1312,45,5.0
1318,45,4.0
1319,45,5.0
1332,45,6.0
1335,45,3.0
1336,45,5.0
1338,45,2.0
1339,45,5.0
1347,45,3.0
1353,45,6.0
1354,45,5.0
1364,45,6.0
1371,45,5.0
1380,45,6.0
1382,45,5.0
1406,45,4.0
1440,45,6.0
1445,45,6.0
1455,45,3.0
1494,45,3.0
1504,45,5.0
1540,45,6.0
1551,45,5.0
1573,45,5.0
1584,45,5.0
1585,45,5.0
1612,45,5.0
1631,45,6.0
1647,45,5.0
1678,45,6.0
1694,45,5.0
1696,45,5.0
1704,45,6.0
1716,45,5.0
1736,45,5.0
1745,45,6.0
1754,45,6.0
1757,45,4.0
1762,45,6.0
1764,45,5.0
1793,45,5.0
1819,45,4.0
1832,45,5.0
1833,45,5.0
1834,45,6.0
1862,45,4.0
1869,45,5.0
1879,45,4.0
1882,45,5.0
1884,45,4.0
1903,45,3.0
1913,45,6.0
1923,45,6.0
10,46,4.0
12,46,5.0
24,46,4.0
27,46,5.0
36,46,4.0
38,46,4.0
43,46,6.0
44,46,6.0
58,46,6.0
59,46,6.0
60,46,6.0
62,46,6.0
65,46,5.0
69,46,5.0
70,46,4.0
71,46,5.0
92,46,4.0
103,46,4.0
110,46,5.0
111,46,5.0
118,46,6.0
122,46,5.0
135,46,5.0
139,46,6.0
144,46,6.0
162,46,6.0
167,46,6.0
171,46,4.0
172,46,4.0
187,46,2.0
191,46,4.0
195,46,6.0
202,46,5.0
205,46,4.0
207,46,5.0
217,46,6.0
219,46,5.0
226,46,4.0
231,46,5.0
232,46,3.0
240,46,5.0
248,46,5.0
253,46,4.0
255,46,6.0
261,46,6.0
268,46,6.0
292,46,6.0
294,46,6.0
309,46,3.0
312,46,6.0
315,46,6.0
316,46,2.0
325,46,6.0
326,46,6.0
333,46,2.0
334,46,6.0
337,46,5.0
343,46,6.0
348,46,3.0
353,46,6.0
354,46,6.0
357,46,6.0
358,46,2.0
363,46,3.0
367,46,6.0
371,46,6.0
380,46,6.0
386,46,5.0
389,46,6.0
390,46,6.0
393,46,6.0
394,46,6.0
397,46,5.0
402,46,6.0
404,46,6.0
412,46,5.0
414,46,6.0
423,46,4.0
433,46,6.0
435,46,6.0
443,46,5.0
444,46,5.0
459,46,5.0
464,46,4.0
470,46,5.0
492,46,3.0
493,46,5.0
498,46,5.0
501,46,5.0
503,46,6.0
508,46,4.0
511,46,5.0
518,46,5.0
541,46,4.0
547,46,6.0
549,46,5.0
556,46,5.0
560,46,6.0
563,46,6.0
573,46,6.0
577,46,6.0
579,46,5.0
583,46,5.0
586,46,6.0
589,46,6.0
598,46,6.0
602,46,3.0
610,46,1.0
613,46,6.0
617,46,5.0
618,46,1.0
619,46,6.0
627,46,6.0
630,46,6.0
631,46,6.0
636,46,6.0
637,46,6.0
643,46,3.0
648,46,6.0
665,46,5.0
675,46,6.0
678,46,2.0
695,46,3.0
698,46,6.0
700,46,6.0
714,46,5.0
715,46,6.0
723,46,6.0
725,46,6.0
726,46,5.0
728,46,4.0
742,46,6.0
745,46,6.0
747,46,5.0
750,46,2.0
751,46,5.0
753,46,6.0
754,46,6.0
760,46,6.0
770,46,5.0
778,46,5.0
784,46,4.0
795,46,3.0
797,46,6.0
799,46,6.0
809,46,6.0
815,46,5.0
821,46,5.0
828,46,5.0
835,46,3.0
837,46,6.0
854,46,5.0
859,46,6.0
865,46,4.0
871,46,6.0
873,46,6.0
877,46,5.0
878,46,5.0
883,46,6.0
887,46,5.0
895,46,6.0
899,46,6.0
905,46,6.0
907,46,6.0
909,46,2.0
915,46,6.0
922,46,6.0
925,46,5.0
940,46,6.0
942,46,6.0
943,46,6.0
944,46,4.0
946,46,6.0
951,46,6.0
953,46,5.0
954,46,6.0
976,46,3.0
992,46,2.0
998,46,4.0
999,46,6.0
1000,46,6.0
1006,46,6.0
1007,46,5.0
1016,46,6.0
1031,46,5.0
1037,46,6.0
1039,46,6.0
1044,46,6.0
1047,46,5.0
1051,46,6.0
1073,46,6.0
1086,46,6.0
1089,46,6.0
1104,46,6.0
1142,46,6.0
1147,46,5.0
1157,46,6.0
1170,46,6.0
1173,46,6.0
1187,46,6.0
1190,46,5.0
1191,46,6.0
1192,46,5.0
1219,46,6.0
1226,46,6.0
1238,46,5.0
1250,46,6.0
1258,46,5.0
1259,46,5.0
1266,46,4.0
1267,46,3.0
1269,46,4.0
1288,46,6.0
1312,46,6.0
1318,46,6.0
1335,46,3.0
1336,46,6.0
1338,46,1.0
1354,46,6.0
1364,46,6.0
1371,46,6.0
1382,46,5.0
1437,46,6.0
1455,46,4.0
1459,46,6.0
1461,46,6.0
1504,46,4.0
1508,46,6.0
1551,46,5.0
1572,46,3.0
1584,46,5.0
1585,46,4.0
1595,46,6.0
1601,46,5.0
1632,46,5.0
1647,46,5.0
1690,46,5.0
1696,46,5.0
1704,46,5.0
1736,46,5.0
1754,46,5.0
1757,46,5.0
1772,46,6.0
1784,46,6.0
1785,46,6.0
1786,46,6.0
1793,46,6.0
1819,46,3.0
1844,46,6.0
1862,46,5.0
1869,46,6.0
1872,46,5.0
1884,46,5.0
1902,46,5.0
1903,46,5.0
1913,46,6.0
1938,46,6.0
1952,46,6.0
10,47,5.0
13,47,5.0
41,47,3.0
42,47,5.0
43,47,5.0
46,47,5.0
48,47,4.0
58,47,6.0
61,47,5.0
65,47,5.0
69,47,5.0
70,47,5.0
76,47,5.0
77,47,4.0
81,47,1.0
86,47,5.0
88,47,6.0
102,47,4.0
103,47,5.0
110,47,5.0
118,47,6.0
132,47,6.0
135,47,5.0
141,47,5.0
145,47,5.0
153,47,5.0
164,47,5.0
172,47,4.0
174,47,5.0
183,47,3.0
184,47,2.0
185,47,2.0
186,47,6.0
191,47,5.0
198,47,2.0
199,47,6.0
204,47,5.0
212,47,5.0
214,47,5.0
218,47,5.0
219,47,5.0
220,47,3.0
225,47,2.0
232,47,1.0
233,47,5.0
236,47,5.0
238,47,3.0
246,47,5.0
248,47,5.0
259,47,2.0
261,47,5.0
262,47,6.0
265,47,6.0
268,47,6.0
274,47,4.0
281,47,2.0
282,47,2.0
283,47,3.0
285,47,3.0
286,47,5.0
287,47,2.0
288,47,2.0
292,47,5.0
293,47,2.0
294,47,5.0
296,47,5.0
300,47,5.0
303,47,2.0
305,47,6.0
306,47,6.0
307,47,5.0
308,47,2.0
311,47,5.0
312,47,6.0
313,47,6.0
317,47,5.0
318,47,1.0
323,47,2.0
324,47,6.0
325,47,6.0
333,47,2.0
334,47,5.0
337,47,5.0
340,47,3.0
341,47,6.0
350,47,5.0
353,47,5.0
354,47,4.0
357,47,6.0
360,47,5.0
361,47,5.0
364,47,2.0
366,47,5.0
367,47,6.0
368,47,5.0
371,47,6.0
373,47,2.0
384,47,6.0
386,47,5.0
389,47,6.0
393,47,5.0
394,47,5.0
397,47,5.0
404,47,5.0
409,47,4.0
412,47,6.0
415,47,4.0
423,47,6.0
424,47,5.0
427,47,4.0
429,47,5.0
435,47,6.0
443,47,5.0
457,47,3.0
458,47,4.0
459,47,3.0
470,47,4.0
493,47,4.0
496,47,4.0
500,47,1.0
501,47,5.0
503,47,5.0
508,47,5.0
521,47,6.0
524,47,6.0
547,47,5.0
549,47,5.0
560,47,5.0
562,47,5.0
564,47,5.0
565,47,3.0
566,47,4.0
567,47,5.0
568,47,4.0
569,47,6.0
570,47,5.0
571,47,5.0
573,47,5.0
576,47,5.0
577,47,5.0
583,47,5.0
584,47,6.0
585,47,5.0
588,47,5.0
594,47,5.0
598,47,5.0
606,47,5.0
611,47,2.0
612,47,1.0
615,47,5.0
616,47,5.0
619,47,6.0
626,47,3.0
627,47,5.0
630,47,5.0
631,47,3.0
636,47,5.0
642,47,5.0
645,47,2.0
649,47,6.0
651,47,5.0
653,47,5.0
654,47,5.0
669,47,5.0
675,47,5.0
679,47,2.0
683,47,2.0
700,47,2.0
702,47,6.0
707,47,6.0
714,47,4.0
716,47,5.0
722,47,6.0
723,47,5.0
727,47,6.0
728,47,5.0
730,47,5.0
737,47,5.0
739,47,6.0
742,47,6.0
746,47,6.0
747,47,4.0
750,47,4.0
755,47,4.0
760,47,5.0
761,47,4.0
770,47,5.0
773,47,6.0
775,47,5.0
779,47,4.0
780,47,5.0
785,47,6.0
788,47,5.0
789,47,5.0
792,47,2.0
796,47,4.0
799,47,5.0
807,47,6.0
809,47,5.0
810,47,5.0
812,47,4.0
825,47,4.0
828,47,2.0
829,47,5.0
831,47,6.0
833,47,5.0
834,47,5.0
837,47,5.0
839,47,5.0
847,47,4.0
851,47,4.0
859,47,4.0
861,47,5.0
863,47,5.0
864,47,5.0
871,47,5.0
880,47,2.0
883,47,5.0
900,47,5.0
902,47,5.0
905,47,5.0
906,47,5.0
907,47,5.0
908,47,4.0
914,47,4.0
915,47,5.0
919,47,6.0
925,47,3.0
926,47,1.0
928,47,5.0
929,47,4.0
934,47,5.0
940,47,4.0
945,47,5.0
946,47,5.0
949,47,4.0
952,47,5.0
956,47,6.0
970,47,5.0
974,47,5.0
975,47,6.0
980,47,2.0
982,47,5.0
987,47,6.0
988,47,4.0
989,47,5.0
992,47,4.0
993,47,1.0
998,47,5.0
1001,47,5.0
1002,47,5.0
1007,47,5.0
1013,47,5.0
1015,47,5.0
1016,47,5.0
1017,47,6.0
1022,47,6.0
1025,47,5.0
1028,47,2.0
1029,47,5.0
1032,47,3.0
1037,47,2.0
1040,47,5.0
1043,47,3.0
